state,fire_year,month,cause_class,n
CA,2012,5,Missing data/not specified/undetermined,235
CA,2012,5,Natural,9
CA,2012,6,Human,746
CA,2012,6,Missing data/not specified/undetermined,305
CA,2012,6,Natural,12
CA,2012,7,Human,810
CA,2012,7,Missing data/not specified/undetermined,342
CA,2012,7,Natural,127
CA,2012,8,Human,625
CA,2012,8,Missing data/not specified/undetermined,223
CA,2012,8,Natural,454
CA,2012,9,Human,501
CA,2012,9,Missing data/not specified/undetermined,216
CA,2012,9,Natural,64
CA,2012,10,Human,375
CA,2012,10,Missing data/not specified/undetermined,94
CA,2012,10,Natural,13
CA,2012,11,Human,162
CA,2012,11,Missing data/not specified/undetermined,49
CA,2012,11,Natural,1
CA,2012,12,Human,45
CA,2012,12,Missing data/not specified/undetermined,10
CA,2013,1,Human,109
CA,2013,1,Missing data/not specified/undetermined,58
CA,2013,2,Human,154
CA,2013,2,Missing data/not specified/undetermined,64
CA,2013,2,Natural,1
CA,2013,3,Human,242
CA,2013,3,Missing data/not specified/undetermined,122
CA,2013,3,Natural,2
CA,2013,4,Human,439
CA,2013,4,Missing data/not specified/undetermined,215
CA,2013,4,Natural,1
CA,2013,5,Human,804
CA,2013,5,Missing data/not specified/undetermined,444
CA,2013,5,Natural,58
CA,2013,6,Human,712
CA,2013,6,Missing data/not specified/undetermined,437
CA,2013,6,Natural,125
CA,2013,7,Human,694
CA,2013,7,Missing data/not specified/undetermined,332
CA,2013,7,Natural,334
CA,2013,8,Human,541
CA,2013,8,Missing data/not specified/undetermined,215
CA,2013,8,Natural,532
CA,2013,9,Human,424
CA,2013,9,Missing data/not specified/undetermined,136
CA,2013,9,Natural,111
CA,2013,10,Human,383
CA,2013,10,Missing data/not specified/undetermined,165
CA,2013,10,Natural,21
CA,2013,11,Human,420
CA,2013,11,Missing data/not specified/undetermined,128
CA,2013,11,Natural,3
CA,2013,12,Human,222
CA,2013,12,Missing data/not specified/undetermined,74
CA,2014,1,Human,383
CA,2014,1,Missing data/not specified/undetermined,133
CA,2014,2,Human,170
CA,2014,2,Missing data/not specified/undetermined,51
CA,2014,2,Natural,1
CA,2014,3,Human,172
CA,2014,3,Missing data/not specified/undetermined,44
CA,2014,3,Natural,1
CA,2014,4,Human,241
CA,2014,4,Missing data/not specified/undetermined,98
CA,2014,4,Natural,7
CA,2014,5,Human,553
CA,2014,5,Missing data/not specified/undetermined,234
CA,2014,5,Natural,15
CA,2014,6,Human,670
CA,2014,6,Missing data/not specified/undetermined,261
CA,2014,6,Natural,34
CA,2014,7,Human,679
CA,2014,7,Missing data/not specified/undetermined,228
CA,2014,7,Natural,540
CA,2014,8,Human,409
CA,2014,8,Missing data/not specified/undetermined,153
CA,2014,8,Natural,278
CA,2014,9,Human,358
CA,2014,9,Missing data/not specified/undetermined,128
CA,2014,9,Natural,51
CA,2014,10,Human,240
CA,2014,10,Missing data/not specified/undetermined,92
CA,2014,10,Natural,13
CA,2014,11,Human,155
CA,2014,11,Missing data/not specified/undetermined,37
CA,2014,11,Natural,5
CA,2014,12,Human,48
CA,2014,12,Missing data/not specified/undetermined,11
CA,2015,1,Human,78
CA,2015,1,Missing data/not specified/undetermined,14
CA,2015,2,Human,117
CA,2015,2,Missing data/not specified/undetermined,19
CA,2015,2,Natural,2
CA,2015,3,Human,185
CA,2015,3,Missing data/not specified/undetermined,59
CA,2015,3,Natural,3
CA,2015,4,Human,379
CA,2015,4,Missing data/not specified/undetermined,151
CA,2015,4,Natural,34
CA,2015,5,Human,483
CA,2015,5,Missing data/not specified/undetermined,154
CA,2015,5,Natural,50
CA,2015,6,Human,677
CA,2015,6,Missing data/not specified/undetermined,267
CA,2015,6,Natural,262
CA,2015,7,Human,727
CA,2015,7,Missing data/not specified/undetermined,274
CA,2015,7,Natural,849
CA,2015,8,Human,473
CA,2015,8,Missing data/not specified/undetermined,241
CA,2015,8,Natural,216
CA,2015,9,Human,464
CA,2015,9,Missing data/not specified/undetermined,178
CA,2015,9,Natural,59
CA,2015,10,Human,346
CA,2015,10,Missing data/not specified/undetermined,134
CA,2015,10,Natural,85
CA,2015,11,Human,199
CA,2015,11,Missing data/not specified/undetermined,58
CA,2015,11,Natural,6
CA,2015,12,Human,85
CA,2015,12,Missing data/not specified/undetermined,26
CA,2016,1,Human,68
CA,2016,1,Missing data/not specified/undetermined,37
CA,2016,2,Human,125
CA,2016,2,Missing data/not specified/undetermined,87
CA,2016,2,Natural,1
CA,2016,3,Human,120
CA,2016,3,Missing data/not specified/undetermined,78
CA,2016,4,Human,282
CA,2016,4,Missing data/not specified/undetermined,166
CA,2016,4,Natural,10
CA,2016,5,Human,545
CA,2016,5,Missing data/not specified/undetermined,262
CA,2016,5,Natural,22
CA,2016,6,Human,846
CA,2016,6,Missing data/not specified/undetermined,477
CA,2016,6,Natural,75
CA,2016,7,Human,962
CA,2016,7,Missing data/not specified/undetermined,596
CA,2016,7,Natural,35
CA,2016,8,Human,692
CA,2016,8,Missing data/not specified/undetermined,419
CA,2016,8,Natural,66
CA,2016,9,Human,613
CA,2016,9,Missing data/not specified/undetermined,358
CA,2016,9,Natural,18
CA,2016,10,Human,368
CA,2016,10,Missing data/not specified/undetermined,182
CA,2016,10,Natural,69
CA,2016,11,Human,130
CA,2016,11,Missing data/not specified/undetermined,73
CA,2016,11,Natural,4
CA,2016,12,Human,63
CA,2016,12,Missing data/not specified/undetermined,33
CA,2017,1,Human,44
CA,2017,1,Missing data/not specified/undetermined,20
CA,2017,2,Human,59
CA,2017,2,Missing data/not specified/undetermined,32
CA,2017,3,Human,114
CA,2017,3,Missing data/not specified/undetermined,78
CA,2017,3,Natural,1
CA,2017,4,Human,254
CA,2017,4,Missing data/not specified/undetermined,170
CA,2017,4,Natural,2
CA,2017,5,Human,687
CA,2017,5,Missing data/not specified/undetermined,351
CA,2017,5,Natural,6
CA,2017,6,Human,910
CA,2017,6,Missing data/not specified/undetermined,487
CA,2017,6,Natural,49
CA,2017,7,Human,1083
CA,2017,7,Missing data/not specified/undetermined,591
CA,2017,7,Natural,226
CA,2017,8,Human,735
CA,2017,8,Missing data/not specified/undetermined,366
CA,2017,8,Natural,486
CA,2017,9,Human,523
CA,2017,9,Missing data/not specified/undetermined,261
CA,2017,9,Natural,358
CA,2017,10,Human,572
CA,2017,10,Missing data/not specified/undetermined,278
CA,2017,10,Natural,7
CA,2017,11,Human,259
CA,2017,11,Missing data/not specified/undetermined,88
CA,2017,11,Natural,1
CA,2017,12,Human,289
CA,2017,12,Missing data/not specified/undetermined,150
CA,2018,1,Human,152
CA,2018,1,Missing data/not specified/undetermined,85
CA,2018,2,Human,265
CA,2018,2,Missing data/not specified/undetermined,140
CA,2018,2,Natural,2
CA,2018,3,Human,114
CA,2018,3,Missing data/not specified/undetermined,76
CA,2018,4,Human,280
CA,2018,4,Missing data/not specified/undetermined,192
CA,2018,4,Natural,2
CA,2018,5,Human,529
CA,2018,5,Missing data/not specified/undetermined,394
CA,2018,5,Natural,40
CA,2018,6,Human,960
CA,2018,6,Missing data/not specified/undetermined,694
CA,2018,6,Natural,17
CA,2018,7,Human,907
CA,2018,7,Missing data/not specified/undetermined,739
CA,2018,7,Natural,220
CA,2018,8,Human,658
CA,2018,8,Missing data/not specified/undetermined,464
CA,2018,8,Natural,44
CA,2018,9,Human,562
CA,2018,9,Missing data/not specified/undetermined,377
CA,2018,9,Natural,20
CA,2018,10,Human,402
CA,2018,10,Missing data/not specified/undetermined,286
CA,2018,10,Natural,48
CA,2018,11,Human,414
CA,2018,11,Missing data/not specified/undetermined,254
CA,2018,11,Natural,1
CA,2018,12,Human,120
CA,2018,12,Missing data/not specified/undetermined,30
CA,2019,1,Human,50
CA,2019,1,Missing data/not specified/undetermined,35
CA,2019,1,Natural,4
CA,2019,2,Human,32
CA,2019,2,Missing data/not specified/undetermined,21
CA,2019,2,Natural,1
CA,2019,3,Human,77
CA,2019,3,Missing data/not specified/undetermined,41
CA,2019,3,Natural,3
CA,2019,4,Human,226
CA,2019,4,Missing data/not specified/undetermined,122
CA,2019,4,Natural,9
CA,2019,5,Human,309
CA,2019,5,Missing data/not specified/undetermined,181
CA,2019,5,Natural,15
CA,2019,6,Human,521
CA,2019,6,Missing data/not specified/undetermined,365
CA,2019,6,Natural,56
CA,2019,7,Human,599
CA,2019,7,Missing data/not specified/undetermined,443
CA,2019,7,Natural,47
CA,2019,8,Human,509
CA,2019,8,Missing data/not specified/undetermined,348
CA,2019,8,Natural,146
CA,2019,9,Human,437
CA,2019,9,Missing data/not specified/undetermined,370
CA,2019,9,Natural,169
CA,2019,10,Human,455
CA,2019,10,Missing data/not specified/undetermined,350
CA,2019,10,Natural,2
CA,2019,11,Human,249
CA,2019,11,Missing data/not specified/undetermined,191
CA,2019,11,Natural,5
CA,2019,12,Human,51
CA,2019,12,Missing data/not specified/undetermined,15
CA,2020,1,Human,57
CA,2020,1,Missing data/not specified/undetermined,55
CA,2020,2,Human,257
CA,2020,2,Missing data/not specified/undetermined,146
CA,2020,3,Human,148
CA,2020,3,Missing data/not specified/undetermined,126
CA,2020,3,Natural,7
CA,2020,4,Human,211
CA,2020,4,Missing data/not specified/undetermined,130
CA,2020,4,Natural,2
CA,2020,5,Human,556
CA,2020,5,Missing data/not specified/undetermined,503
CA,2020,5,Natural,27
CA,2020,6,Human,844
CA,2020,6,Missing data/not specified/undetermined,781
CA,2020,6,Natural,81
CA,2020,7,Human,965
CA,2020,7,Missing data/not specified/undetermined,969
CA,2020,7,Natural,193
CA,2020,8,Human,585
CA,2020,8,Missing data/not specified/undetermined,646
CA,2020,8,Natural,320
CA,2020,9,Human,391
CA,2020,9,Missing data/not specified/undetermined,435
CA,2020,9,Natural,1
CA,2020,10,Human,331
CA,2020,10,Missing data/not specified/undetermined,431
CA,2020,10,Natural,3
CA,2020,11,Human,258
CA,2020,11,Missing data/not specified/undetermined,265
CA,2020,11,Natural,3
CA,2020,12,Human,277
CA,2020,12,Missing data/not specified/undetermined,194
CA,2020,12,Natural,2
CO,1992,1,Human,4
CO,1992,1,Missing data/not specified/undetermined,5
CO,1992,2,Human,13
CO,1992,2,Missing data/not specified/undetermined,24
CO,1992,3,Human,26
CO,1992,3,Missing data/not specified/undetermined,5
CO,1992,4,Human,91
CO,1992,4,Missing data/not specified/undetermined,22
CO,1992,4,Natural,9
CO,1992,5,Human,42
CO,1992,5,Missing data/not specified/undetermined,9
CO,1992,5,Natural,60
CO,1992,6,Human,45
CO,1992,6,Missing data/not specified/undetermined,6
CO,1992,6,Natural,195
CO,1992,7,Human,55
CO,1992,7,Missing data/not specified/undetermined,15
CO,1992,7,Natural,203
CO,1992,8,Human,21
CO,1992,8,Missing data/not specified/undetermined,11
CO,1992,8,Natural,255
CO,1992,9,Human,43
CO,1992,9,Missing data/not specified/undetermined,7
CO,1992,9,Natural,51
CO,1992,10,Human,68
CO,1992,10,Missing data/not specified/undetermined,10
CO,1992,10,Natural,13
CO,1992,11,Human,6
CO,1992,11,Missing data/not specified/undetermined,4
CO,1992,12,Human,1
CO,1992,12,Missing data/not specified/undetermined,2
CO,1993,1,Human,5
CO,1993,1,Missing data/not specified/undetermined,2
CO,1993,2,Human,5
CO,1993,2,Missing data/not specified/undetermined,4
CO,1993,3,Human,44
CO,1993,3,Missing data/not specified/undetermined,22
CO,1993,4,Human,66
CO,1993,4,Missing data/not specified/undetermined,16
CO,1993,4,Natural,5
CO,1993,5,Human,38
CO,1993,5,Missing data/not specified/undetermined,14
CO,1993,5,Natural,58
CO,1993,6,Human,67
CO,1993,6,Missing data/not specified/undetermined,8
CO,1993,6,Natural,98
CO,1993,7,Human,131
CO,1993,7,Missing data/not specified/undetermined,30
CO,1993,7,Natural,150
CO,1993,8,Human,70
CO,1993,8,Missing data/not specified/undetermined,15
CO,1993,8,Natural,152
CO,1993,9,Human,48
CO,1993,9,Missing data/not specified/undetermined,7
CO,1993,9,Natural,96
CO,1993,10,Human,44
CO,1993,10,Missing data/not specified/undetermined,11
CO,1993,10,Natural,5
CO,1993,11,Human,18
CO,1993,11,Missing data/not specified/undetermined,3
CO,1993,12,Human,9
CO,1993,12,Missing data/not specified/undetermined,3
CO,1994,1,Human,47
CO,1994,1,Missing data/not specified/undetermined,17
CO,1994,1,Natural,1
CO,1994,2,Human,16
CO,1994,2,Missing data/not specified/undetermined,17
CO,1994,2,Natural,2
CO,1994,3,Human,101
CO,1994,3,Missing data/not specified/undetermined,47
CO,1994,3,Natural,8
CO,1994,4,Human,68
CO,1994,4,Missing data/not specified/undetermined,23
CO,1994,4,Natural,26
CO,1994,5,Human,48
CO,1994,5,Missing data/not specified/undetermined,15
CO,1994,5,Natural,61
CO,1994,6,Human,137
CO,1994,6,Missing data/not specified/undetermined,35
CO,1994,6,Natural,148
CO,1994,7,Human,154
CO,1994,7,Missing data/not specified/undetermined,45
CO,1994,7,Natural,787
CO,1994,8,Human,44
CO,1994,8,Missing data/not specified/undetermined,15
CO,1994,8,Natural,374
CO,1994,9,Human,33
CO,1994,9,Missing data/not specified/undetermined,12
CO,1994,9,Natural,178
CO,1994,10,Human,19
CO,1994,10,Missing data/not specified/undetermined,4
CO,1994,10,Natural,7
CO,1994,11,Human,13
CO,1994,11,Missing data/not specified/undetermined,1
CO,1994,12,Human,9
CO,1994,12,Missing data/not specified/undetermined,3
CO,1995,1,Human,32
CO,1995,1,Missing data/not specified/undetermined,13
CO,1995,2,Human,60
CO,1995,2,Missing data/not specified/undetermined,18
CO,1995,3,Human,59
CO,1995,3,Missing data/not specified/undetermined,11
CO,1995,3,Natural,6
CO,1995,4,Human,36
CO,1995,4,Missing data/not specified/undetermined,10
CO,1995,4,Natural,1
CO,1995,5,Human,17
CO,1995,5,Missing data/not specified/undetermined,10
CO,1995,5,Natural,14
CO,1995,6,Human,53
CO,1995,6,Missing data/not specified/undetermined,7
CO,1995,6,Natural,80
CO,1995,7,Human,102
CO,1995,7,Missing data/not specified/undetermined,26
CO,1995,7,Natural,185
CO,1995,8,Human,102
CO,1995,8,Missing data/not specified/undetermined,24
CO,1995,8,Natural,168
CO,1995,9,Human,42
CO,1995,9,Missing data/not specified/undetermined,17
CO,1995,9,Natural,243
CO,1995,10,Human,60
CO,1995,10,Missing data/not specified/undetermined,27
CO,1995,10,Natural,18
CO,1995,11,Human,31
CO,1995,11,Missing data/not specified/undetermined,12
CO,1995,12,Human,16
CO,1995,12,Missing data/not specified/undetermined,17
CO,1996,1,Human,2
CO,1996,2,Human,10
CO,1996,2,Natural,1
CO,1996,3,Human,12
CO,1996,3,Natural,1
CO,1996,4,Human,26
CO,1996,4,Natural,7
CO,1996,5,Human,56
CO,1996,5,Missing data/not specified/undetermined,2
CO,1996,5,Natural,27
CO,1996,6,Human,45
CO,1996,6,Missing data/not specified/undetermined,2
CO,1996,6,Natural,332
CO,1996,7,Human,33
CO,1996,7,Missing data/not specified/undetermined,1
CO,1996,7,Natural,299
CO,1996,8,Human,57
CO,1996,8,Natural,365
CO,1996,9,Human,23
CO,1996,9,Natural,70
CO,1996,10,Human,12
CO,1996,10,Natural,19
CO,1996,11,Human,3
CO,1997,1,Human,2
CO,1997,3,Human,6
CO,1997,4,Human,3
CO,1997,4,Natural,2
CO,1997,5,Human,7
CO,1997,5,Natural,31
CO,1997,6,Human,33
CO,1997,6,Natural,105
CO,1997,7,Human,90
CO,1997,7,Natural,283
CO,1997,8,Human,14
CO,1997,8,Natural,70
CO,1997,9,Human,13
CO,1997,9,Natural,43
CO,1997,10,Human,10
CO,1997,10,Natural,5
CO,1997,11,Human,4
CO,1997,12,Human,1
CO,1998,1,Human,1
CO,1998,2,Human,4
CO,1998,3,Human,5
CO,1998,4,Human,6
CO,1998,4,Natural,1
CO,1998,5,Human,38
CO,1998,5,Natural,22
CO,1998,6,Human,72
CO,1998,6,Natural,41
CO,1998,7,Human,54
CO,1998,7,Natural,258
CO,1998,8,Human,22
CO,1998,8,Natural,110
CO,1998,9,Human,36
CO,1998,9,Natural,61
CO,1998,10,Human,11
CO,1998,10,Natural,22
CO,1998,12,Human,1
CO,1999,1,Human,3
CO,1999,2,Human,5
CO,1999,3,Human,26
CO,1999,4,Human,13
CO,1999,4,Natural,1
CO,1999,5,Human,15
CO,1999,5,Natural,30
CO,1999,6,Human,30
CO,1999,6,Natural,177
CO,1999,7,Human,54
CO,1999,7,Natural,189
CO,1999,8,Human,10
CO,1999,8,Natural,77
CO,1999,9,Human,14
CO,1999,9,Natural,37
CO,1999,10,Human,36
CO,1999,10,Natural,6
CO,1999,11,Human,27
CO,1999,11,Natural,3
CO,1999,12,Human,3
CO,2000,1,Human,2
CO,2000,2,Human,3
CO,2000,3,Human,6
CO,2000,3,Natural,1
CO,2000,4,Human,29
CO,2000,4,Missing data/not specified/undetermined,1
CO,2000,4,Natural,8
CO,2000,5,Human,51
CO,2000,5,Natural,64
CO,2000,6,Human,43
CO,2000,6,Natural,209
CO,2000,7,Human,48
CO,2000,7,Missing data/not specified/undetermined,2
CO,2000,7,Natural,437
CO,2000,8,Human,20
CO,2000,8,Missing data/not specified/undetermined,2
CO,2000,8,Natural,534
CO,2000,9,Human,12
CO,2000,9,Missing data/not specified/undetermined,2
CO,2000,9,Natural,111
CO,2000,10,Human,11
CO,2000,10,Natural,18
CO,2000,11,Human,1
CO,2000,12,Human,3
CO,2001,1,Human,1
CO,2001,2,Human,3
CO,2001,3,Human,3
CO,2001,3,Natural,1
CO,2001,4,Human,10
CO,2001,4,Natural,3
CO,2001,5,Human,7
CO,2001,5,Missing data/not specified/undetermined,1
CO,2001,5,Natural,47
CO,2001,6,Human,53
CO,2001,6,Natural,146
CO,2001,7,Human,38
CO,2001,7,Missing data/not specified/undetermined,2
CO,2001,7,Natural,455
CO,2001,8,Human,21
CO,2001,8,Missing data/not specified/undetermined,1
CO,2001,8,Natural,276
CO,2001,9,Human,16
CO,2001,9,Natural,125
CO,2001,10,Human,18
CO,2001,10,Natural,26
CO,2001,11,Human,9
CO,2001,11,Natural,1
CO,2001,12,Human,4
CO,2002,1,Human,2
CO,2002,2,Human,8
CO,2002,2,Missing data/not specified/undetermined,1
CO,2002,3,Human,11
CO,2002,3,Natural,2
CO,2002,4,Human,46
CO,2002,4,Natural,17
CO,2002,5,Human,39
CO,2002,5,Missing data/not specified/undetermined,1
CO,2002,5,Natural,63
CO,2002,6,Human,53
CO,2002,6,Natural,155
CO,2002,7,Human,36
CO,2002,7,Missing data/not specified/undetermined,1
CO,2002,7,Natural,385
CO,2002,8,Human,12
CO,2002,8,Natural,295
CO,2002,9,Human,8
CO,2002,9,Natural,74
CO,2002,10,Human,3
CO,2002,10,Missing data/not specified/undetermined,1
CO,2002,10,Natural,4
CO,2002,11,Human,2
CO,2002,12,Human,2
CO,2002,12,Missing data/not specified/undetermined,1
CO,2003,1,Human,1
CO,2003,1,Missing data/not specified/undetermined,53
CO,2003,2,Human,2
CO,2003,2,Missing data/not specified/undetermined,33
CO,2003,3,Human,3
CO,2003,3,Missing data/not specified/undetermined,73
CO,2003,3,Natural,1
CO,2003,4,Human,6
CO,2003,4,Missing data/not specified/undetermined,71
CO,2003,4,Natural,6
CO,2003,5,Human,24
CO,2003,5,Missing data/not specified/undetermined,79
CO,2003,5,Natural,136
CO,2003,6,Human,23
CO,2003,6,Missing data/not specified/undetermined,73
CO,2003,6,Natural,258
CO,2003,7,Human,76
CO,2003,7,Missing data/not specified/undetermined,165
CO,2003,7,Natural,525
CO,2003,8,Human,45
CO,2003,8,Missing data/not specified/undetermined,109
CO,2003,8,Natural,397
CO,2003,9,Human,17
CO,2003,9,Missing data/not specified/undetermined,26
CO,2003,9,Natural,47
CO,2003,10,Human,30
CO,2003,10,Missing data/not specified/undetermined,81
CO,2003,10,Natural,8
CO,2003,11,Human,7
CO,2003,11,Missing data/not specified/undetermined,26
CO,2003,12,Human,6
CO,2003,12,Missing data/not specified/undetermined,14
CO,2004,1,Human,2
CO,2004,1,Missing data/not specified/undetermined,12
CO,2004,2,Human,3
CO,2004,2,Missing data/not specified/undetermined,17
CO,2004,3,Human,12
CO,2004,3,Missing data/not specified/undetermined,75
CO,2004,3,Natural,8
CO,2004,4,Human,3
CO,2004,4,Missing data/not specified/undetermined,32
CO,2004,4,Natural,4
CO,2004,5,Human,22
CO,2004,5,Missing data/not specified/undetermined,42
CO,2004,5,Natural,11
CO,2004,6,Human,37
CO,2004,6,Missing data/not specified/undetermined,70
CO,2004,6,Natural,227
CO,2004,7,Human,31
CO,2004,7,Missing data/not specified/undetermined,5
CO,2004,7,Natural,448
CO,2004,8,Human,23
CO,2004,8,Missing data/not specified/undetermined,4
CO,2004,8,Natural,159
CO,2004,9,Human,12
CO,2004,9,Natural,39
CO,2004,10,Human,3
CO,2004,10,Natural,5
CO,2004,11,Human,4
CO,2005,1,Missing data/not specified/undetermined,31
CO,2005,2,Human,1
CO,2005,2,Missing data/not specified/undetermined,30
CO,2005,3,Human,3
CO,2005,3,Missing data/not specified/undetermined,102
CO,2005,4,Human,11
CO,2005,4,Missing data/not specified/undetermined,88
CO,2005,4,Natural,1
CO,2005,5,Human,20
CO,2005,5,Missing data/not specified/undetermined,66
CO,2005,5,Natural,17
CO,2005,6,Human,39
CO,2005,6,Missing data/not specified/undetermined,89
CO,2005,6,Natural,167
CO,2005,7,Human,117
CO,2005,7,Missing data/not specified/undetermined,253
CO,2005,7,Natural,295
CO,2005,8,Human,14
CO,2005,8,Missing data/not specified/undetermined,81
CO,2005,8,Natural,159
CO,2005,9,Human,28
CO,2005,9,Missing data/not specified/undetermined,58
CO,2005,9,Natural,99
CO,2005,10,Human,10
CO,2005,10,Missing data/not specified/undetermined,43
