state,fire_year,size_class,cause_class,n,acres
MT,2005,F,Natural,10,19645.0
MT,2005,G,Human,2,17582.0
MT,2005,G,Natural,6,45194.0
MT,2006,A,Human,826,87.69
MT,2006,A,Natural,605,70.11
MT,2006,B,Human,423,611.73
MT,2006,B,Natural,304,600.13
MT,2006,C,Human,58,1886.1
MT,2006,C,Missing data/not specified/undetermined,1,26.3
MT,2006,C,Natural,100,3310.0
MT,2006,D,Human,16,2670.2
MT,2006,D,Natural,35,5849.9
MT,2006,E,Human,6,3563.0
MT,2006,E,Missing data/not specified/undetermined,1,450.0
MT,2006,E,Natural,30,17051.9
MT,2006,F,Human,11,26435.0
MT,2006,F,Natural,25,46310.0
MT,2006,G,Human,3,29460.0
MT,2006,G,Natural,16,728270.0
MT,2007,A,Human,597,61.050000000000004
MT,2007,A,Missing data/not specified/undetermined,1,0.2
MT,2007,A,Natural,582,69.07000000000001
MT,2007,B,Human,304,508.55
MT,2007,B,Natural,270,466.88
MT,2007,C,Human,53,1813.07
MT,2007,C,Natural,75,3018.2
MT,2007,D,Human,20,3505.8
MT,2007,D,Natural,23,3550.5
MT,2007,E,Human,13,7920.3
MT,2007,E,Natural,17,8696.0
MT,2007,F,Human,5,10788.0
MT,2007,F,Natural,11,17924.0
MT,2007,G,Human,3,34961.24
MT,2007,G,Missing data/not specified/undetermined,1,99090.0
MT,2007,G,Natural,22,552170.0
MT,2008,A,Human,693,72.45
MT,2008,A,Natural,229,28.130000000000003
MT,2008,B,Human,303,517.5
MT,2008,B,Natural,127,241.39000000000001
MT,2008,C,Human,72,2395.9
MT,2008,C,Missing data/not specified/undetermined,1,17.0
MT,2008,C,Natural,46,1416.6
MT,2008,D,Human,16,2358.4
MT,2008,D,Natural,6,1150.0
MT,2008,E,Human,13,6705.3
MT,2008,E,Missing data/not specified/undetermined,1,600.0
MT,2008,E,Natural,11,5756.0
MT,2008,F,Human,3,5627.0
MT,2008,F,Natural,6,14848.1
MT,2008,G,Human,4,25756.0
MT,2008,G,Natural,1,102379.53
MT,2009,A,Human,549,55.900000000000006
MT,2009,A,Missing data/not specified/undetermined,1,0.1
MT,2009,A,Natural,469,52.95
MT,2009,B,Human,329,493.16
MT,2009,B,Natural,200,418.1
MT,2009,C,Human,40,1422.41
MT,2009,C,Natural,38,1307.0
MT,2009,D,Human,10,1703.79
MT,2009,D,Missing data/not specified/undetermined,1,160.0
MT,2009,D,Natural,6,819.7
MT,2009,E,Human,6,3327.2799999999997
MT,2009,E,Natural,4,1861.0
MT,2009,F,Human,1,4409.0
MT,2009,F,Natural,5,10916.0
MT,2009,G,Human,1,14490.0
MT,2009,G,Natural,2,12270.0
MT,2010,A,Human,472,49.21
MT,2010,A,Natural,232,26.76
MT,2010,B,Human,214,432.35
MT,2010,B,Missing data/not specified/undetermined,1,2.4
MT,2010,B,Natural,103,213.18
MT,2010,C,Human,42,1149.5
MT,2010,C,Natural,42,1220.7
MT,2010,D,Human,10,1783.6
MT,2010,D,Natural,5,1126.7
MT,2010,E,Human,8,4779.7
MT,2010,E,Natural,6,3316.8
MT,2010,F,Human,2,3480.2
MT,2010,F,Natural,1,2127.0
MT,2010,G,Human,1,9870.0
MT,2010,G,Natural,1,27898.0
MT,2011,A,Human,440,46.72
MT,2011,A,Natural,320,37.27
MT,2011,B,Human,146,251.82999999999998
MT,2011,B,Natural,169,337.36
MT,2011,C,Human,25,865.3
MT,2011,C,Natural,43,1309.5
MT,2011,D,Human,6,841.1
MT,2011,D,Natural,12,2035.4
MT,2011,E,Natural,9,5468.2
MT,2011,F,Human,2,5960.0
MT,2011,F,Natural,11,27658.9
MT,2011,G,Human,1,5183.0
MT,2011,G,Natural,6,89291.6
MT,2012,A,Human,578,61.760000000000005
MT,2012,A,Natural,386,46.14
MT,2012,B,Human,313,577.71
MT,2012,B,Natural,264,495.5
MT,2012,C,Human,59,2081.6
MT,2012,C,Missing data/not specified/undetermined,1,91.4
MT,2012,C,Natural,88,3273.47
MT,2012,D,Human,16,2763.3
MT,2012,D,Natural,26,4096.4
MT,2012,E,Human,16,8573.0
MT,2012,E,Natural,26,15655.8
MT,2012,F,Human,16,39893.2
MT,2012,F,Natural,37,86345.6
MT,2012,G,Human,9,116741.2
MT,2012,G,Natural,19,726513.5
MT,2013,A,Human,428,44.24
MT,2013,A,Natural,422,52.370000000000005
MT,2013,B,Human,216,442.82
MT,2013,B,Natural,183,393.23
MT,2013,C,Human,24,911.4
MT,2013,C,Missing data/not specified/undetermined,1,30.0
MT,2013,C,Natural,48,1556.7
MT,2013,D,Human,5,941.1
MT,2013,D,Missing data/not specified/undetermined,1,201.0
MT,2013,D,Natural,8,1231.0
MT,2013,E,Human,7,3840.12
MT,2013,E,Natural,5,2969.3
MT,2013,F,Human,3,5863.9
MT,2013,F,Natural,2,8402.0
MT,2013,G,Human,1,6282.0
MT,2013,G,Natural,5,44243.0
MT,2014,A,Human,413,42.95
MT,2014,A,Natural,288,31.610000000000003
MT,2014,B,Human,228,499.99
MT,2014,B,Natural,154,346.77
MT,2014,C,Human,33,1021.5
MT,2014,C,Natural,42,1618.7
MT,2014,D,Human,14,2176.5
MT,2014,D,Natural,12,2016.7
MT,2014,E,Human,8,5617.6
MT,2014,E,Natural,4,2184.6
MT,2014,F,Natural,6,10000.0
MT,2014,G,Human,1,9363.0
MT,2015,A,Human,639,65.64
MT,2015,A,Natural,412,54.89
MT,2015,B,Human,338,477.96
MT,2015,B,Missing data/not specified/undetermined,1,0.5
MT,2015,B,Natural,210,465.26
MT,2015,C,Human,59,2147.92
MT,2015,C,Natural,83,2987.29
MT,2015,D,Human,13,2128.8
MT,2015,D,Missing data/not specified/undetermined,2,369.0
MT,2015,D,Natural,38,6587.2
MT,2015,E,Human,10,4642.2
MT,2015,E,Missing data/not specified/undetermined,1,500.0
MT,2015,E,Natural,16,9608.8
MT,2015,F,Human,8,14450.9
MT,2015,F,Missing data/not specified/undetermined,1,1700.0
MT,2015,F,Natural,20,57084.9
MT,2015,G,Human,4,24146.6
MT,2015,G,Natural,11,222616.0
MT,2016,A,Human,998,95.9
MT,2016,A,Natural,310,35.410000000000004
MT,2016,B,Human,293,584.81
MT,2016,B,Natural,249,543.68
MT,2016,C,Human,80,2550.67
MT,2016,C,Natural,111,3649.45
MT,2016,D,Human,12,1912.1
MT,2016,D,Missing data/not specified/undetermined,1,127.0
MT,2016,D,Natural,19,2796.4
MT,2016,E,Human,10,4675.2
MT,2016,E,Missing data/not specified/undetermined,1,619.0
MT,2016,E,Natural,16,9013.5
MT,2016,F,Human,4,6195.0
MT,2016,F,Natural,10,21127.8
MT,2016,G,Human,3,45871.63
MT,2016,G,Missing data/not specified/undetermined,1,5662.0
MT,2017,A,Human,898,94.55000000000001
MT,2017,A,Missing data/not specified/undetermined,118,13.450000000000001
MT,2017,A,Natural,270,33.25
MT,2017,B,Human,509,996.41
MT,2017,B,Missing data/not specified/undetermined,130,347.83
MT,2017,B,Natural,197,502.34
MT,2017,C,Human,128,3915.53
MT,2017,C,Missing data/not specified/undetermined,63,1917.9
MT,2017,C,Natural,84,2983.25
MT,2017,D,Human,23,4065.23
MT,2017,D,Missing data/not specified/undetermined,9,1361.8
MT,2017,D,Natural,28,5081.6
MT,2017,E,Human,24,12497.6
MT,2017,E,Missing data/not specified/undetermined,6,2553.2
MT,2017,E,Natural,36,20314.37
MT,2017,F,Human,10,19166.4
MT,2017,F,Missing data/not specified/undetermined,2,4330.0
MT,2017,F,Natural,27,63108.6
MT,2017,G,Human,6,60313.34
MT,2017,G,Missing data/not specified/undetermined,1,6500.0
MT,2017,G,Natural,33,1071810.66
MT,2018,A,Human,853,85.36
MT,2018,A,Missing data/not specified/undetermined,1,0.1
MT,2018,A,Natural,198,24.880000000000003
MT,2018,B,Human,384,746.66
MT,2018,B,Natural,148,313.01
MT,2018,C,Human,84,2635.11
MT,2018,C,Natural,54,1710.6399999999999
MT,2018,D,Human,13,2421.7
MT,2018,D,Natural,13,2312.2
MT,2018,E,Human,5,2692.0
MT,2018,E,Natural,14,8100.2
MT,2018,F,Human,4,4885.5
MT,2018,F,Natural,9,22922.9
MT,2018,G,Human,1,7748.0
MT,2018,G,Natural,6,49042.0
MT,2019,A,Human,1120,116.09
MT,2019,A,Missing data/not specified/undetermined,1,0.25
MT,2019,A,Natural,332,36.64
MT,2019,B,Human,284,537.28
MT,2019,B,Natural,116,240.4
MT,2019,C,Human,65,2005.1299999999999
MT,2019,C,Natural,43,1287.6
MT,2019,D,Human,17,2666.5
MT,2019,D,Natural,8,1419.0
MT,2019,E,Human,10,5569.0
MT,2019,E,Natural,3,1585.6
MT,2019,F,Human,2,3066.0
MT,2019,F,Natural,7,13679.4
MT,2019,G,Human,2,12019.0
MT,2019,G,Natural,3,22423.6
MT,2020,A,Human,1102,121.51
MT,2020,A,Missing data/not specified/undetermined,211,23.73
MT,2020,A,Natural,193,23.39
MT,2020,B,Human,465,880.46
MT,2020,B,Missing data/not specified/undetermined,197,352.86
MT,2020,B,Natural,153,416.69
MT,2020,C,Human,119,3543.9
MT,2020,C,Missing data/not specified/undetermined,42,1147.3
MT,2020,C,Natural,64,1995.93
MT,2020,D,Human,28,4242.0
MT,2020,D,Missing data/not specified/undetermined,9,1405.5
MT,2020,D,Natural,20,3341.2
MT,2020,E,Human,17,8416.9
MT,2020,E,Missing data/not specified/undetermined,6,2935.7
MT,2020,E,Natural,13,7172.18
MT,2020,F,Human,18,39549.3
MT,2020,F,Missing data/not specified/undetermined,2,3132.3
MT,2020,F,Natural,13,34235.3
MT,2020,G,Human,4,88916.8
MT,2020,G,Missing data/not specified/undetermined,1,5309.0
MT,2020,G,Natural,8,151044.8
NC,1992,A,Human,1868,239.10000000000002
NC,1992,A,Natural,28,3.3000000000000003
NC,1992,B,Human,3316,6963.1
NC,1992,B,Natural,28,78.6
NC,1992,C,Human,419,9598.0
NC,1992,C,Natural,7,151.0
NC,1992,D,Human,22,3244.0
NC,1992,D,Natural,2,370.0
NC,1992,E,Human,4,2242.0
NC,1992,F,Human,1,3400.0
NC,1992,F,Natural,1,1200.0
NC,1993,A,Human,1738,214.5
NC,1993,A,Natural,74,8.8
NC,1993,B,Human,2442,5149.9
NC,1993,B,Missing data/not specified/undetermined,1,5.0
NC,1993,B,Natural,99,237.0
NC,1993,C,Human,379,8529.0
NC,1993,C,Natural,35,1020.0
NC,1993,D,Human,22,3388.0
NC,1993,D,Natural,7,1293.0
NC,1993,E,Human,7,3905.0
NC,1993,E,Natural,3,1495.0
NC,1993,F,Natural,1,1216.0
NC,1994,A,Human,2018,253.5
NC,1994,A,Natural,28,3.6
NC,1994,B,Human,3244,6643.9
NC,1994,B,Natural,48,119.2
NC,1994,C,Human,364,8137.0
NC,1994,C,Natural,16,445.0
NC,1994,D,Human,13,1871.0
NC,1994,D,Natural,4,677.0
NC,1994,E,Human,2,886.0
NC,1994,F,Natural,1,1300.0
NC,1994,G,Human,1,24600.0
NC,1995,A,Human,1969,243.3
NC,1995,A,Natural,22,2.7
NC,1995,B,Human,2868,5661.0
NC,1995,B,Missing data/not specified/undetermined,1,1.0
NC,1995,B,Natural,24,58.3
NC,1995,C,Human,332,8017.0
NC,1995,C,Natural,8,220.0
NC,1995,D,Human,19,2514.0
NC,1995,D,Natural,1,240.0
NC,1995,E,Human,7,3447.0
NC,1995,F,Human,2,3000.0
NC,1996,A,Human,1302,170.4
NC,1996,A,Natural,26,2.7
NC,1996,B,Human,2546,4813.7
NC,1996,B,Missing data/not specified/undetermined,1,2.0
NC,1996,B,Natural,15,50.0
NC,1996,C,Human,327,8402.2
NC,1996,C,Natural,5,212.0
NC,1996,D,Human,10,1542.0
NC,1996,D,Natural,1,103.0
NC,1996,E,Human,3,1000.0
NC,1996,E,Natural,2,1060.0
NC,1997,A,Human,1443,188.60000000000002
NC,1997,A,Natural,47,5.300000000000001
NC,1997,B,Human,2630,5068.4
NC,1997,B,Missing data/not specified/undetermined,1,5.0
NC,1997,B,Natural,69,121.8
NC,1997,C,Human,277,6694.2
NC,1997,C,Missing data/not specified/undetermined,1,40.0
NC,1997,C,Natural,20,473.7
NC,1997,D,Human,16,2396.0
NC,1997,D,Natural,4,469.0
NC,1997,E,Human,4,1950.0
NC,1998,A,Human,1327,176.20000000000002
NC,1998,A,Natural,39,4.2
NC,1998,B,Human,2570,5171.0
NC,1998,B,Missing data/not specified/undetermined,1,2.0
NC,1998,B,Natural,45,79.3
NC,1998,C,Human,313,7852.7
NC,1998,C,Natural,11,280.0
NC,1998,D,Human,12,1573.0
NC,1998,D,Natural,3,368.0
NC,1998,E,Human,1,342.0
NC,1998,E,Natural,2,1065.0
NC,1999,A,Human,1360,179.0
NC,1999,A,Natural,24,2.8000000000000003
NC,1999,B,Human,2287,4125.8
NC,1999,B,Missing data/not specified/undetermined,1,5.0
NC,1999,B,Natural,44,98.2
NC,1999,C,Human,277,7160.8
NC,1999,C,Missing data/not specified/undetermined,1,10.0
NC,1999,C,Natural,13,385.0
NC,1999,D,Human,20,3269.0
NC,1999,D,Missing data/not specified/undetermined,1,250.0
NC,1999,D,Natural,3,410.0
NC,1999,E,Human,6,3364.0
NC,1999,F,Human,3,3801.0
NC,1999,F,Natural,1,2000.0
NC,2000,A,Human,1678,220.10000000000002
NC,2000,A,Natural,19,2.2
NC,2000,B,Human,2861,5443.6
NC,2000,B,Natural,32,88.6
NC,2000,C,Human,345,9485.3
NC,2000,C,Natural,8,210.0
NC,2000,D,Human,30,4283.2
NC,2000,E,Human,9,4395.0
NC,2000,E,Natural,1,310.0
NC,2000,F,Human,2,4290.0
NC,2000,G,Human,1,10120.0
NC,2001,A,Human,2508,329.3
NC,2001,A,Natural,40,4.4
NC,2001,B,Human,4912,9095.9
NC,2001,B,Missing data/not specified/undetermined,1,0.3
NC,2001,B,Natural,40,118.0
NC,2001,C,Human,604,14183.0
NC,2001,C,Natural,5,187.0
NC,2001,D,Human,23,3677.0
NC,2001,E,Human,6,2951.5
NC,2001,F,Human,3,6538.0
NC,2001,G,Human,1,7580.0
NC,2002,A,Human,1580,210.8
NC,2002,A,Natural,95,11.600000000000001
NC,2002,B,Human,3273,6322.3
NC,2002,B,Missing data/not specified/undetermined,1,2.0
NC,2002,B,Natural,121,254.9
NC,2002,C,Human,436,11203.7
NC,2002,C,Natural,46,1449.7
NC,2002,D,Human,26,3704.0
NC,2002,D,Natural,3,524.0
NC,2002,E,Human,7,3438.0
NC,2002,F,Human,2,2501.0
NC,2003,A,Human,715,93.30000000000001
NC,2003,A,Natural,6,0.6000000000000001
NC,2003,B,Human,1178,2101.9
NC,2003,B,Missing data/not specified/undetermined,1,5.0
NC,2003,B,Natural,3,12.0
NC,2003,C,Human,126,2473.3
NC,2003,C,Missing data/not specified/undetermined,1,10.0
NC,2003,C,Natural,3,75.0
NC,2003,D,Human,6,932.0
NC,2003,D,Natural,1,100.0
NC,2003,F,Human,1,2300.0
NC,2004,A,Human,1373,184.95000000000002
NC,2004,A,Natural,14,1.8
NC,2004,B,Human,2608,4731.25
NC,2004,B,Missing data/not specified/undetermined,1,1.0
NC,2004,B,Natural,18,41.7
NC,2004,C,Human,313,7805.9
NC,2004,C,Missing data/not specified/undetermined,3,76.0
NC,2004,C,Natural,2,30.0
NC,2004,D,Human,4,548.0
NC,2004,D,Missing data/not specified/undetermined,1,240.0
NC,2004,D,Natural,1,111.0
NC,2004,E,Human,4,1430.0
NC,2004,F,Human,1,1500.0
NC,2005,A,Human,1306,174.25
NC,2005,A,Natural,20,2.2
NC,2005,B,Human,2332,4394.6
NC,2005,B,Missing data/not specified/undetermined,1,0.5
NC,2005,B,Natural,21,50.7
NC,2005,C,Human,334,8672.5
NC,2005,C,Natural,12,246.0
NC,2005,D,Human,16,1998.0
NC,2005,D,Natural,1,177.0
NC,2005,E,Human,1,440.1
NC,2006,A,Human,1724,230.05
NC,2006,A,Natural,45,5.300000000000001
NC,2006,B,Human,2826,4870.8
NC,2006,B,Missing data/not specified/undetermined,5,5.7
NC,2006,B,Natural,39,103.6
NC,2006,C,Human,368,8890.1
NC,2006,C,Natural,20,718.5
NC,2006,D,Human,20,3499.5
NC,2006,D,Natural,2,314.39
NC,2006,E,Human,8,3372.0
NC,2006,E,Missing data/not specified/undetermined,1,750.0
NC,2006,E,Natural,1,610.0
NC,2007,A,Human,84,10.0
NC,2007,A,Missing data/not specified/undetermined,2694,358.90000000000003
NC,2007,A,Natural,8,0.9
NC,2007,B,Human,122,249.9
NC,2007,B,Missing data/not specified/undetermined,3766,7046.5
NC,2007,B,Natural,11,31.5
NC,2007,C,Human,44,1556.3
NC,2007,C,Missing data/not specified/undetermined,487,12727.3
NC,2007,C,Natural,5,212.0
NC,2007,D,Human,8,1307.0
NC,2007,D,Missing data/not specified/undetermined,32,5243.5
NC,2007,D,Natural,3,359.0
NC,2007,E,Human,6,2911.0
NC,2007,E,Missing data/not specified/undetermined,8,4224.0
NC,2007,E,Natural,2,1395.0
NC,2007,F,Human,1,2404.0
NC,2007,F,Missing data/not specified/undetermined,2,5365.0
NC,2007,G,Natural,1,5015.0
NC,2008,A,Human,43,6.75
NC,2008,A,Missing data/not specified/undetermined,1551,205.9
NC,2008,A,Natural,2,0.2
NC,2008,B,Human,87,188.4
NC,2008,B,Missing data/not specified/undetermined,2250,3936.4
NC,2008,B,Natural,19,40.1
NC,2008,C,Human,31,960.4
NC,2008,C,Missing data/not specified/undetermined,335,9232.6
NC,2008,C,Natural,9,375.5
NC,2008,D,Human,6,894.0
NC,2008,D,Missing data/not specified/undetermined,28,4963.2
NC,2008,D,Natural,1,200.0
NC,2008,E,Missing data/not specified/undetermined,10,5185.2
NC,2008,E,Natural,1,440.0
NC,2008,F,Human,1,2005.0
NC,2008,F,Missing data/not specified/undetermined,7,12562.0
NC,2008,G,Natural,1,41060.0
NC,2009,A,Human,1243,164.3
NC,2009,A,Missing data/not specified/undetermined,1,0.1
NC,2009,A,Natural,30,3.6500000000000004
NC,2009,B,Human,1765,3100.5
NC,2009,B,Natural,21,43.0
NC,2009,C,Human,216,5444.2
NC,2009,C,Natural,11,278.8
NC,2009,D,Human,16,3013.0
NC,2009,D,Natural,1,108.8
NC,2009,E,Human,4,1540.0
NC,2009,E,Natural,1,665.0
NC,2009,F,Human,1,2307.0
NC,2009,F,Natural,1,2660.0
NC,2010,A,Human,1571,206.25
NC,2010,A,Missing data/not specified/undetermined,2,0.2
NC,2010,A,Natural,23,2.9000000000000004
NC,2010,B,Human,2177,3706.65
NC,2010,B,Missing data/not specified/undetermined,7,10.2
NC,2010,B,Natural,38,64.5
NC,2010,C,Human,239,6045.1
NC,2010,C,Missing data/not specified/undetermined,1,15.0
NC,2010,C,Natural,13,354.5
NC,2010,D,Human,20,3788.0
NC,2010,D,Missing data/not specified/undetermined,3,380.0
NC,2010,D,Natural,2,289.0
NC,2010,E,Human,3,1762.0
NC,2010,E,Natural,1,363.0
NC,2011,A,Human,2027,264.5
NC,2011,A,Missing data/not specified/undetermined,3,0.4
NC,2011,A,Natural,74,8.65
NC,2011,B,Human,2801,4900.33
NC,2011,B,Missing data/not specified/undetermined,6,16.5
NC,2011,B,Natural,98,228.0
NC,2011,C,Human,339,8912.7
NC,2011,C,Natural,45,1684.9
NC,2011,D,Human,17,2519.8
NC,2011,D,Natural,4,583.0
NC,2011,E,Human,5,3197.0
NC,2011,E,Natural,1,600.0
NC,2011,F,Human,2,3194.0
NC,2011,F,Missing data/not specified/undetermined,1,1477.0
NC,2011,G,Natural,3,81872.0
NC,2012,A,Human,1592,204.4
NC,2012,A,Missing data/not specified/undetermined,7,0.9
NC,2012,A,Natural,64,7.550000000000001
NC,2012,B,Human,1611,2695.0
NC,2012,B,Missing data/not specified/undetermined,1,4.2
NC,2012,B,Natural,53,135.8
NC,2012,C,Human,185,4739.4
NC,2012,C,Missing data/not specified/undetermined,1,35.0
NC,2012,C,Natural,20,616.5
NC,2012,D,Human,17,2771.0
NC,2012,D,Natural,2,241.0
NC,2012,E,Human,5,2537.0
NC,2012,G,Human,1,21331.0
NC,2013,A,Human,1427,187.05
NC,2013,A,Missing data/not specified/undetermined,4,0.4
NC,2013,A,Natural,18,2.0
NC,2013,B,Human,1684,2775.45
NC,2013,B,Missing data/not specified/undetermined,3,2.1
NC,2013,B,Natural,3,9.3
NC,2013,C,Human,172,4547.2
NC,2013,C,Missing data/not specified/undetermined,1,14.6
NC,2013,C,Natural,3,73.0
NC,2013,D,Human,7,1191.0
NC,2013,D,Missing data/not specified/undetermined,1,150.6
NC,2013,D,Natural,1,194.0
NC,2013,E,Human,3,1266.0
NC,2013,F,Human,2,3736.0
NC,2014,A,Human,1973,262.40000000000003
NC,2014,A,Missing data/not specified/undetermined,2,0.30000000000000004
NC,2014,A,Natural,30,3.4000000000000004
NC,2014,B,Human,2338,3701.5
NC,2014,B,Missing data/not specified/undetermined,2,0.8
NC,2014,B,Natural,22,64.9
NC,2014,C,Human,195,4863.6
NC,2014,C,Natural,5,136.5
NC,2014,D,Human,13,1989.0
NC,2014,D,Natural,1,115.0
NC,2014,E,Human,3,1471.0
NC,2014,E,Missing data/not specified/undetermined,1,300.0
NC,2014,E,Natural,1,550.0
NC,2014,F,Human,1,1533.0
NC,2015,A,Human,1224,141.15
NC,2015,A,Missing data/not specified/undetermined,4,0.51
NC,2015,A,Natural,19,1.6600000000000001
NC,2015,B,Human,1085,1573.85
NC,2015,B,Natural,21,54.94
NC,2015,C,Human,97,2553.19
NC,2015,C,Natural,5,254.73
NC,2015,D,Human,5,817.0
NC,2015,D,Missing data/not specified/undetermined,1,121.0
NC,2015,D,Natural,1,105.7
NC,2015,E,Human,4,2465.0
NC,2015,E,Missing data/not specified/undetermined,1,465.0
NC,2015,E,Natural,3,1223.0
NC,2015,F,Natural,1,1268.0
NC,2016,A,Human,2478,197.22
NC,2016,A,Missing data/not specified/undetermined,8,0.92
NC,2016,A,Natural,33,1.82
NC,2016,B,Human,1543,2473.67
NC,2016,B,Missing data/not specified/undetermined,1,3.12
NC,2016,B,Natural,9,45.45
NC,2016,C,Human,159,4701.65
NC,2016,C,Natural,4,151.06
NC,2016,D,Human,21,3672.64
NC,2016,D,Natural,3,523.24
NC,2016,E,Human,9,5294.18
NC,2016,F,Human,7,15050.65
NC,2016,F,Missing data/not specified/undetermined,1,1450.0
NC,2016,G,Human,6,54187.49
NC,2016,G,Natural,1,9036.0
NC,2017,A,Human,2652,236.28
NC,2017,A,Missing data/not specified/undetermined,4,0.16
NC,2017,A,Natural,37,1.5
NC,2017,B,Human,2200,3727.02
NC,2017,B,Missing data/not specified/undetermined,2,3.7199999999999998
NC,2017,B,Natural,16,29.89
NC,2017,C,Human,216,5536.05
NC,2017,C,Natural,7,88.98
NC,2017,D,Human,15,2459.72
NC,2017,D,Natural,1,125.27
NC,2017,E,Human,5,2331.0
NC,2017,F,Human,3,4244.860000000001
NC,2017,G,Natural,1,5500.0
NC,2018,A,Human,1524,141.04
NC,2018,A,Missing data/not specified/undetermined,1,0.1
NC,2018,A,Natural,12,0.88
NC,2018,B,Human,1382,2369.72
NC,2018,B,Natural,8,14.940000000000001
NC,2018,C,Human,138,3552.47
NC,2018,C,Missing data/not specified/undetermined,1,27.44
NC,2018,C,Natural,5,210.39
NC,2018,D,Human,8,1319.85
NC,2018,E,Human,5,2434.94
NC,2018,F,Human,1,1181.72
NC,2019,A,Human,2049,176.46
NC,2019,A,Missing data/not specified/undetermined,5,0.09
NC,2019,A,Natural,60,4.08
NC,2019,B,Human,1644,2722.51
NC,2019,B,Missing data/not specified/undetermined,2,7.6000000000000005
NC,2019,B,Natural,33,39.2
NC,2019,C,Human,126,3281.12
NC,2019,C,Missing data/not specified/undetermined,1,79.87
NC,2019,C,Natural,8,256.48
NC,2019,D,Human,6,1011.7099999999999
NC,2019,D,Natural,3,548.27
NC,2019,E,Human,3,1059.99
NC,2020,A,Human,1367,113.7
NC,2020,A,Missing data/not specified/undetermined,2,0.11
NC,2020,A,Natural,28,1.44
NC,2020,B,Human,931,1545.02
NC,2020,B,Missing data/not specified/undetermined,3,3.14
NC,2020,B,Natural,6,15.72
NC,2020,C,Human,80,2009.83
NC,2020,C,Natural,3,70.71
NC,2020,D,Human,6,982.51
NC,2020,D,Natural,2,229.57999999999998
NC,2020,E,Human,3,1062.3899999999999
NC,2020,F,Human,1,2727.53
ND,1992,A,Human,46,5.4
ND,1992,A,Natural,1,0.2
ND,1992,B,Human,260,529.8
ND,1992,B,Missing data/not specified/undetermined,1,3.0
ND,1992,B,Natural,4,16.4
ND,1992,C,Human,71,1932.1
ND,1992,C,Missing data/not specified/undetermined,1,30.0
ND,1992,C,Natural,3,80.0
ND,1992,D,Human,6,830.0
ND,1992,E,Human,1,300.0
ND,1992,E,Natural,1,547.0
ND,1992,F,Human,1,2100.0
ND,1993,A,Human,60,8.6
ND,1993,A,Natural,2,0.2
ND,1993,B,Human,248,542.7
ND,1993,B,Missing data/not specified/undetermined,1,1.0
ND,1993,B,Natural,4,18.0
ND,1993,C,Human,62,1635.1
ND,1993,D,Human,6,763.3
ND,1993,D,Missing data/not specified/undetermined,1,205.0
ND,1993,E,Human,2,750.0
ND,1994,A,Human,65,8.6
ND,1994,A,Natural,2,0.30000000000000004
ND,1994,B,Human,331,642.6
ND,1994,B,Missing data/not specified/undetermined,1,1.0
ND,1994,B,Natural,9,10.4
ND,1994,C,Human,77,2309.9
ND,1994,C,Natural,3,80.0
ND,1994,D,Human,9,1580.5
ND,1994,E,Human,1,360.0
ND,1994,E,Natural,1,420.0
ND,1994,F,Human,1,1640.0
ND,1994,F,Missing data/not specified/undetermined,1,4690.0
ND,1995,A,Human,31,4.2
ND,1995,A,Natural,1,0.1
ND,1995,B,Human,209,404.1
ND,1995,B,Missing data/not specified/undetermined,1,5.0
ND,1995,C,Human,25,684.2
ND,1995,C,Natural,1,40.0
ND,1995,D,Human,2,227.0
ND,1995,E,Human,2,683.0
ND,1996,A,Human,70,8.5
ND,1996,A,Missing data/not specified/undetermined,9,1.0
ND,1996,A,Natural,1,0.1
ND,1996,B,Human,340,659.9
ND,1996,B,Missing data/not specified/undetermined,9,13.4
ND,1996,B,Natural,5,18.6
ND,1996,C,Human,80,1705.2
ND,1996,C,Missing data/not specified/undetermined,4,128.6
ND,1996,C,Natural,1,20.0
ND,1996,D,Human,4,576.0
ND,1996,E,Human,3,1370.5
ND,1996,E,Natural,1,300.0
ND,1997,A,Human,40,5.5
ND,1997,A,Missing data/not specified/undetermined,1,0.1
ND,1997,A,Natural,2,0.2
ND,1997,B,Human,350,628.0
ND,1997,B,Missing data/not specified/undetermined,1,0.5
ND,1997,B,Natural,3,11.5
ND,1997,C,Human,46,1218.6
ND,1997,C,Natural,1,12.0
ND,1997,D,Human,6,1027.4
ND,1997,E,Human,2,1200.0
ND,1997,F,Human,1,2100.0
ND,1998,A,Human,61,8.200000000000001
ND,1998,B,Human,341,584.1
ND,1998,B,Missing data/not specified/undetermined,1,3.0
ND,1998,B,Natural,14,44.5
ND,1998,C,Human,54,1712.3
ND,1998,C,Natural,9,328.0
ND,1998,D,Human,6,840.0
ND,1998,D,Natural,1,100.0
ND,1998,E,Human,2,1140.0
ND,1998,E,Natural,2,1500.0
ND,1998,F,Human,1,1500.0
ND,1999,A,Human,47,5.6000000000000005
