region_id,year,sex,age_x,e_x,expected_age,e0,imr,s_to_65,label
BGR,1965,both,0,71.3,71.3,71.3,29.28,0.7717,BGR
BGR,1966,both,0,71.22,71.22,71.22,30.94,0.7695000000000001,BGR
BGR,1967,both,0,70.41,70.41,70.41,33.22,0.7589,BGR
BGR,1968,both,0,71.2,71.2,71.2,30.52,0.7673000000000001,BGR
BGR,1969,both,0,70.47,70.47,70.47,29.72,0.7569,BGR
BGR,1970,both,0,71.25,71.25,71.25,26.97,0.7694,BGR
BGR,1971,both,0,70.85,70.85,70.85,24.35,0.7624,BGR
BGR,1972,both,0,70.86,70.86,70.86,25.72,0.7629,BGR
BGR,1973,both,0,71.3,71.3,71.3,27.11,0.7711,BGR
BGR,1974,both,0,71.21,71.21,71.21,25.67,0.769,BGR
BGR,1975,both,0,71.0,71.0,71.0,22.12,0.7648999999999999,BGR
BGR,1976,both,0,71.36,71.36,71.36,22.6,0.7698,BGR
BGR,1977,both,0,70.77,70.77,70.77,23.65,0.7587,BGR
BGR,1978,both,0,71.13,71.13,71.13,21.95,0.7615000000000001,BGR
BGR,1979,both,0,71.22,71.22,71.22,20.08,0.7606,BGR
BGR,1980,both,0,71.08,71.08,71.08,19.61,0.7608,BGR
BGR,1981,both,0,71.48,71.48,71.48,18.57,0.7637,BGR
BGR,1982,both,0,71.08,71.08,71.08,18.23,0.7561,BGR
BGR,1983,both,0,71.24,71.24,71.24,16.51,0.7582,BGR
BGR,1984,both,0,71.35,71.35,71.35,15.93,0.7539,BGR
BGR,1985,both,0,71.05,71.05,71.05,14.97,0.7486,BGR
BGR,1986,both,0,71.55,71.55,71.55,14.18,0.7539,BGR
BGR,1987,both,0,71.35,71.35,71.35,14.58,0.7543000000000001,BGR
BGR,1988,both,0,71.41,71.41,71.41,13.61,0.7519,BGR
BGR,1989,both,0,71.48,71.48,71.48,14.05,0.7521,BGR
BGR,1990,both,0,71.32,71.32,71.32,14.39,0.7489,BGR
BGR,1991,both,0,71.19,71.19,71.19,16.26,0.7493000000000001,BGR
BGR,1992,both,0,71.18,71.18,71.18,15.62,0.7425,BGR
BGR,1993,both,0,71.18,71.18,71.18,15.06,0.7409,BGR
BGR,1994,both,0,70.86,70.86,70.86,15.85,0.7325,BGR
BGR,1995,both,0,70.96,70.96,70.96,14.2,0.7329000000000001,BGR
BGR,1996,both,0,70.84,70.84,70.84,15.63,0.7361,BGR
BGR,1997,both,0,70.31,70.31,70.31,16.31,0.725,BGR
BGR,1998,both,0,70.87,70.87,70.87,15.07,0.7340000000000001,BGR
BGR,1999,both,0,71.56,71.56,71.56,15.25,0.7476,BGR
BGR,2000,both,0,71.58,71.58,71.58,13.61,0.7476,BGR
BGR,2001,both,0,71.88,71.88,71.88,14.1,0.7504000000000001,BGR
BGR,2002,both,0,72.13,72.13,72.13,13.43,0.7559999999999999,BGR
BGR,2003,both,0,72.37,72.37,72.37,12.36,0.7595999999999999,BGR
BGR,2004,both,0,72.58,72.58,72.58,11.89,0.7594,BGR
BGR,2005,both,0,72.56,72.56,72.56,10.51,0.7581,BGR
BGR,2006,both,0,72.69,72.69,72.69,10.0,0.7595000000000001,BGR
BGR,2007,both,0,73.01,73.01,73.01,9.33,0.7659999999999999,BGR
BGR,2008,both,0,73.34,73.34,73.34,8.8,0.7706999999999999,BGR
BGR,2009,both,0,73.68,73.68,73.68,9.27,0.774,BGR
BGR,2010,both,0,73.81,73.81,73.81,9.13,0.7789,BGR
BGR,2011,both,0,74.16,74.16,74.16,8.29,0.7818,BGR
BGR,2012,both,0,74.33,74.33,74.33,7.85,0.7864,BGR
BGR,2013,both,0,74.82,74.82,74.82,7.47,0.7920999999999999,BGR
BGR,2014,both,0,74.47,74.47,74.47,7.68,0.7825,BGR
BGR,2015,both,0,74.62,74.62,74.62,6.49,0.7866,BGR
BGR,2016,both,0,74.83,74.83,74.83,6.49,0.7848999999999999,BGR
BGR,2017,both,0,74.8,74.8,74.8,6.3,0.7878000000000001,BGR
BGR,2018,both,0,74.93,74.93,74.93,5.65,0.7876000000000001,BGR
BGR,2019,both,0,75.09,75.09,75.09,5.52,0.7908,BGR
BGR,2020,both,0,73.6,73.6,73.6,4.96,0.7626000000000001,BGR
BGR,2021,both,0,71.41,71.41,71.41,5.55,0.7234999999999999,BGR
BLR,1959,both,0,69.06,69.06,69.06,47.24,0.7195999999999999,BLR
BLR,1960,both,0,71.85,71.85,71.85,34.77,0.7534000000000001,BLR
BLR,1961,both,0,72.58,72.58,72.58,29.89,0.7626999999999999,BLR
BLR,1962,both,0,71.32,71.32,71.32,30.57,0.7498999999999999,BLR
BLR,1963,both,0,71.99,71.99,71.99,31.34,0.7578,BLR
BLR,1964,both,0,73.53,73.53,73.53,24.76,0.7746,BLR
BLR,1965,both,0,73.04,73.04,73.04,22.71,0.7719,BLR
BLR,1966,both,0,73.38,73.38,73.38,22.1,0.7745000000000001,BLR
BLR,1967,both,0,73.16,73.16,73.16,20.43,0.7706999999999999,BLR
BLR,1968,both,0,73.26,73.26,73.26,19.73,0.7712,BLR
BLR,1969,both,0,72.9,72.9,72.9,18.76,0.7676000000000001,BLR
BLR,1970,both,0,72.36,72.36,72.36,19.21,0.7570999999999999,BLR
BLR,1971,both,0,73.02,73.02,73.02,16.49,0.7648999999999999,BLR
BLR,1972,both,0,72.73,72.73,72.73,16.22,0.7605,BLR
BLR,1973,both,0,72.75,72.75,72.75,16.52,0.7628,BLR
BLR,1974,both,0,73.07,73.07,73.07,16.66,0.7612000000000001,BLR
BLR,1975,both,0,72.11,72.11,72.11,18.61,0.7487999999999999,BLR
BLR,1976,both,0,71.97,71.97,71.97,17.97,0.7436,BLR
BLR,1977,both,0,71.91,71.91,71.91,17.21,0.7412000000000001,BLR
BLR,1978,both,0,71.75,71.75,71.75,17.6,0.7354,BLR
BLR,1979,both,0,71.35,71.35,71.35,16.65,0.7306999999999999,BLR
BLR,1980,both,0,71.1,71.1,71.1,16.2,0.7269,BLR
BLR,1981,both,0,71.38,71.38,71.38,16.48,0.7273999999999999,BLR
BLR,1982,both,0,71.51,71.51,71.51,15.72,0.7268000000000001,BLR
BLR,1983,both,0,71.33,71.33,71.33,15.06,0.7240000000000001,BLR
BLR,1984,both,0,70.72,70.72,70.72,15.01,0.711,BLR
BLR,1985,both,0,70.97,70.97,70.97,14.16,0.7238,BLR
BLR,1986,both,0,72.31,72.31,72.31,13.65,0.7484999999999999,BLR
BLR,1987,both,0,72.19,72.19,72.19,13.28,0.7448999999999999,BLR
BLR,1988,both,0,71.97,71.97,71.97,12.72,0.741,BLR
BLR,1989,both,0,71.76,71.76,71.76,11.41,0.728,BLR
BLR,1990,both,0,71.21,71.21,71.21,11.54,0.7193,BLR
BLR,1991,both,0,70.62,70.62,70.62,11.96,0.708,BLR
BLR,1992,both,0,70.21,70.21,70.21,12.17,0.6945,BLR
BLR,1993,both,0,69.11,69.11,69.11,12.13,0.6693000000000001,BLR
BLR,1994,both,0,68.87,68.87,68.87,12.98,0.6654000000000001,BLR
BLR,1995,both,0,68.43,68.43,68.43,12.96,0.6517000000000001,BLR
BLR,1996,both,0,68.6,68.6,68.6,12.38,0.6548999999999999,BLR
BLR,1997,both,0,68.41,68.41,68.41,12.0,0.6513,BLR
BLR,1998,both,0,68.3,68.3,68.3,11.5,0.647,BLR
BLR,1999,both,0,67.91,67.91,67.91,11.4,0.6406999999999999,BLR
BLR,2000,both,0,68.89,68.89,68.89,9.42,0.6609,BLR
BLR,2001,both,0,68.46,68.46,68.46,9.01,0.6475,BLR
BLR,2002,both,0,67.95,67.95,67.95,7.75,0.6329,BLR
BLR,2003,both,0,68.47,68.47,68.47,7.71,0.6437,BLR
BLR,2004,both,0,68.89,68.89,68.89,6.95,0.6515000000000001,BLR
BLR,2005,both,0,68.7,68.7,68.7,7.17,0.6462,BLR
BLR,2006,both,0,69.32,69.32,69.32,6.35,0.6612,BLR
BLR,2007,both,0,70.22,70.22,70.22,5.36,0.6819,BLR
BLR,2008,both,0,70.4,70.4,70.4,4.62,0.6816,BLR
BLR,2009,both,0,70.45,70.45,70.45,4.7,0.6842,BLR
BLR,2010,both,0,70.45,70.45,70.45,3.96,0.6831,BLR
BLR,2011,both,0,70.65,70.65,70.65,3.91,0.6801,BLR
BLR,2012,both,0,72.19,72.19,72.19,3.42,0.7234999999999999,BLR
BLR,2013,both,0,72.65,72.65,72.65,3.45,0.7341,BLR
BLR,2014,both,0,73.24,73.24,73.24,3.43,0.7456,BLR
BLR,2015,both,0,73.88,73.88,73.88,2.97,0.7595000000000001,BLR
BLR,2016,both,0,74.15,74.15,74.15,3.1,0.767,BLR
BLR,2017,both,0,74.42,74.42,74.42,3.01,0.7720999999999999,BLR
BLR,2018,both,0,74.48,74.48,74.48,2.41,0.7698,BLR
CAN,1921,both,0,57.1,57.1,57.1,112.69,0.5529,Canada
CAN,1922,both,0,57.08,57.08,57.08,112.98,0.5543,Canada
CAN,1923,both,0,56.96,56.96,56.96,109.8,0.551,Canada
CAN,1924,both,0,58.75,58.75,58.75,100.48,0.5767,Canada
CAN,1925,both,0,59.26,59.26,59.26,97.65,0.5849,Canada
CAN,1926,both,0,57.95,57.95,57.95,103.13,0.5685,Canada
CAN,1927,both,0,58.61,58.61,58.61,97.59,0.5729,Canada
CAN,1928,both,0,58.55,58.55,58.55,94.73,0.5684,Canada
CAN,1929,both,0,57.94,57.94,57.94,98.15,0.562,Canada
CAN,1930,both,0,58.96,58.96,58.96,98.97,0.5774,Canada
CAN,1931,both,0,60.27,60.27,60.27,94.27,0.5934,Canada
CAN,1932,both,0,61.34,61.34,61.34,80.2,0.6072,Canada
CAN,1933,both,0,62.28,62.28,62.28,75.39,0.6187,Canada
CAN,1934,both,0,62.62,62.62,62.62,74.13,0.6207,Canada
CAN,1935,both,0,62.4,62.4,62.4,72.5,0.6184000000000001,Canada
CAN,1936,both,0,62.65,62.65,62.65,68.36,0.6197,Canada
CAN,1937,both,0,61.27,61.27,61.27,80.22,0.6032,Canada
CAN,1938,both,0,63.24,63.24,63.24,69.98,0.6322,Canada
CAN,1939,both,0,63.7,63.7,63.7,65.53,0.6386999999999999,Canada
CAN,1940,both,0,63.91,63.91,63.91,64.04,0.6409,Canada
CAN,1941,both,0,63.74,63.74,63.74,65.35,0.6391,Canada
CAN,1942,both,0,64.61,64.61,64.61,59.39,0.6493000000000001,Canada
CAN,1943,both,0,64.57,64.57,64.57,57.4,0.6498999999999999,Canada
CAN,1944,both,0,65.28,65.28,65.28,56.2,0.6611,Canada
CAN,1945,both,0,66.26,66.26,66.26,51.36,0.6729,Canada
CAN,1946,both,0,66.41,66.41,66.41,51.88,0.6766,Canada
CAN,1947,both,0,66.79,66.79,66.79,50.22,0.6801,Canada
CAN,1948,both,0,67.25,67.25,67.25,45.61,0.6848000000000001,Canada
CAN,1949,both,0,67.59,67.59,67.59,43.93,0.6912,Canada
CAN,1950,both,0,68.21,68.21,68.21,41.58,0.701,Canada
CAN,1951,both,0,68.51,68.51,68.51,38.39,0.7047,Canada
CAN,1952,both,0,68.68,68.68,68.68,39.87,0.7056,Canada
CAN,1953,both,0,69.07,69.07,69.07,37.94,0.713,Canada
CAN,1954,both,0,69.94,69.94,69.94,34.98,0.7264,Canada
CAN,1955,both,0,70.0,70.0,70.0,34.43,0.7306,Canada
CAN,1956,both,0,69.97,69.97,69.97,35.08,0.7295,Canada
CAN,1957,both,0,69.92,69.92,69.92,33.48,0.7248,Canada
CAN,1958,both,0,70.57,70.57,70.57,31.3,0.7358,Canada
CAN,1959,both,0,70.61,70.61,70.61,29.14,0.7384000000000001,Canada
CAN,1960,both,0,70.98,70.98,70.98,27.74,0.7419,Canada
CAN,1961,both,0,71.22,71.22,71.22,27.13,0.7467,Canada
CAN,1962,both,0,71.24,71.24,71.24,27.31,0.7461,Canada
CAN,1963,both,0,71.27,71.27,71.27,25.98,0.7464,Canada
CAN,1964,both,0,71.64,71.64,71.64,24.39,0.7484999999999999,Canada
CAN,1965,both,0,71.75,71.75,71.75,22.5,0.7515000000000001,Canada
CAN,1966,both,0,71.87,71.87,71.87,22.13,0.7523000000000001,Canada
CAN,1967,both,0,72.09,72.09,72.09,21.33,0.7537999999999999,Canada
CAN,1968,both,0,72.24,72.24,72.24,20.52,0.7587,Canada
CAN,1969,both,0,72.4,72.4,72.4,19.58,0.7598999999999999,Canada
CAN,1970,both,0,72.61,72.61,72.61,19.12,0.7620999999999999,Canada
CAN,1971,both,0,72.95,72.95,72.95,17.33,0.7679,Canada
CAN,1972,both,0,72.83,72.83,72.83,16.89,0.7661,Canada
CAN,1973,both,0,73.07,73.07,73.07,15.36,0.7676000000000001,Canada
CAN,1974,both,0,73.15,73.15,73.15,15.07,0.7702,Canada
CAN,1975,both,0,73.45,73.45,73.45,14.39,0.7742,Canada
CAN,1976,both,0,73.87,73.87,73.87,13.04,0.7809,Canada
CAN,1977,both,0,74.16,74.16,74.16,12.6,0.7829,Canada
CAN,1978,both,0,74.48,74.48,74.48,12.0,0.7879,Canada
CAN,1979,both,0,74.84,74.84,74.84,11.04,0.7931,Canada
CAN,1980,both,0,75.07,75.07,75.07,10.58,0.7998000000000001,Canada
CAN,1981,both,0,75.48,75.48,75.48,9.63,0.8049,Canada
CAN,1982,both,0,75.69,75.69,75.69,9.24,0.8108,Canada
CAN,1983,both,0,76.07,76.07,76.07,8.57,0.8173999999999999,Canada
CAN,1984,both,0,76.36,76.36,76.36,8.21,0.8209000000000001,Canada
CAN,1985,both,0,76.35,76.35,76.35,7.98,0.8226,Canada
CAN,1986,both,0,76.49,76.49,76.49,7.88,0.8254,Canada
CAN,1987,both,0,76.8,76.8,76.8,7.27,0.8289,Canada
CAN,1988,both,0,76.86,76.86,76.86,7.24,0.8318000000000001,Canada
CAN,1989,both,0,77.12,77.12,77.12,7.22,0.8349,Canada
CAN,1990,both,0,77.43,77.43,77.43,6.85,0.8392000000000001,Canada
CAN,1991,both,0,77.59,77.59,77.59,6.33,0.8423999999999999,Canada
CAN,1992,both,0,77.85,77.85,77.85,6.01,0.8443,Canada
CAN,1993,both,0,77.72,77.72,77.72,6.2,0.8456999999999999,Canada
CAN,1994,both,0,77.9,77.9,77.9,6.23,0.8479000000000001,Canada
CAN,1995,both,0,78.02,78.02,78.02,6.04,0.851,Canada
CAN,1996,both,0,78.27,78.27,78.27,5.47,0.8553000000000001,Canada
CAN,1997,both,0,78.47,78.47,78.47,5.35,0.8593999999999999,Canada
CAN,1998,both,0,78.68,78.68,78.68,5.21,0.8637,Canada
CAN,1999,both,0,78.88,78.88,78.88,5.21,0.8659,Canada
CAN,2000,both,0,79.23,79.23,79.23,5.11,0.8684999999999999,Canada
CAN,2001,both,0,79.45,79.45,79.45,5.26,0.8714,Canada
CAN,2002,both,0,79.57,79.57,79.57,5.35,0.8724,Canada
CAN,2003,both,0,79.74,79.74,79.74,5.31,0.8737999999999999,Canada
CAN,2004,both,0,80.03,80.03,80.03,5.24,0.8768,Canada
CAN,2005,both,0,80.13,80.13,80.13,5.44,0.878,Canada
CAN,2006,both,0,80.54,80.54,80.54,5.09,0.8815999999999999,Canada
CAN,2007,both,0,80.54,80.54,80.54,5.21,0.8822,Canada
CAN,2008,both,0,80.73,80.73,80.73,5.12,0.8835999999999999,Canada
CAN,2009,both,0,81.06,81.06,81.06,4.94,0.8867,Canada
CAN,2010,both,0,81.33,81.33,81.33,5.02,0.8896999999999999,Canada
CAN,2011,both,0,81.5,81.5,81.5,4.88,0.8917,Canada
CAN,2012,both,0,81.69,81.69,81.69,4.79,0.8924,Canada
CAN,2013,both,0,81.77,81.77,81.77,4.92,0.8935,Canada
CAN,2014,both,0,81.82,81.82,81.82,4.68,0.8933,Canada
CAN,2015,both,0,81.89,81.89,81.89,4.53,0.8939,Canada
CAN,2016,both,0,82.01,82.01,82.01,4.53,0.8931999999999999,Canada
CAN,2017,both,0,81.88,81.88,81.88,4.54,0.8919,Canada
CAN,2018,both,0,81.89,81.89,81.89,4.76,0.8919,Canada
CAN,2019,both,0,82.25,82.25,82.25,4.43,0.8959,Canada
CAN,2020,both,0,81.61,81.61,81.61,4.45,0.8862000000000001,Canada
CAN,2021,both,0,81.53,81.53,81.53,4.47,0.8815999999999999,Canada
CAN,2022,both,0,81.19,81.19,81.19,4.7,0.8818,Canada
CAN,2023,both,0,81.75,81.75,81.75,4.58,0.8856,Canada
CHE,1876,both,0,40.19,40.19,40.19,215.9,0.2846,Switzerland
CHE,1877,both,0,39.99,39.99,39.99,209.78,0.3006,Switzerland
CHE,1878,both,0,40.57,40.57,40.57,205.93,0.3046999999999999,Switzerland
CHE,1879,both,0,41.83,41.83,41.83,198.15,0.31,Switzerland
CHE,1880,both,0,42.47,42.47,42.47,187.04,0.3234,Switzerland
CHE,1881,both,0,41.94,41.94,41.94,187.21,0.3197,Switzerland
CHE,1882,both,0,43.02,43.02,43.02,170.79,0.3228,Switzerland
CHE,1883,both,0,45.02,45.02,45.02,164.46,0.3457,Switzerland
CHE,1884,both,0,45.07,45.07,45.07,161.08,0.3497999999999999,Switzerland
CHE,1885,both,0,43.92,43.92,43.92,169.23,0.3324,Switzerland
CHE,1886,both,0,44.75,44.75,44.75,164.35,0.3414999999999999,Switzerland
CHE,1887,both,0,45.46,45.46,45.46,165.04,0.3519,Switzerland
CHE,1888,both,0,46.0,46.0,46.0,154.49,0.3553,Switzerland
CHE,1889,both,0,45.18,45.18,45.18,157.72,0.3522,Switzerland
CHE,1890,both,0,45.01,45.01,45.01,153.13,0.3363,Switzerland
CHE,1891,both,0,44.81,44.81,44.81,164.57,0.352,Switzerland
CHE,1892,both,0,47.2,47.2,47.2,149.65,0.3759,Switzerland
CHE,1893,both,0,46.08,46.08,46.08,151.9,0.3572999999999999,Switzerland
CHE,1894,both,0,45.85,45.85,45.85,150.34,0.3566,Switzerland
CHE,1895,both,0,46.93,46.93,46.93,158.08,0.3704,Switzerland
CHE,1896,both,0,48.87,48.87,48.87,136.17,0.3947,Switzerland
CHE,1897,both,0,49.1,49.1,49.1,141.62,0.4035,Switzerland
CHE,1898,both,0,48.26,48.26,48.26,153.36,0.3962,Switzerland
CHE,1899,both,0,49.31,49.31,49.31,139.93,0.4058,Switzerland
CHE,1900,both,0,47.59,47.59,47.59,148.23,0.3785,Switzerland
CHE,1901,both,0,48.97,48.97,48.97,139.19,0.3992,Switzerland
CHE,1902,both,0,50.44,50.44,50.44,131.01,0.4201,Switzerland
CHE,1903,both,0,50.08,50.08,50.08,130.93,0.4093,Switzerland
CHE,1904,both,0,49.23,49.23,49.23,138.84,0.406,Switzerland
CHE,1905,both,0,49.69,49.69,49.69,128.9,0.4027,Switzerland
CHE,1906,both,0,50.75,50.75,50.75,126.54,0.4235,Switzerland
CHE,1907,both,0,51.19,51.19,51.19,119.94,0.4261999999999999,Switzerland
CHE,1908,both,0,52.29,52.29,52.29,109.24,0.4359,Switzerland
CHE,1909,both,0,51.65,51.65,51.65,114.78,0.4313,Switzerland
CHE,1910,both,0,52.93,52.93,52.93,106.08,0.4522,Switzerland
CHE,1911,both,0,51.77,51.77,51.77,120.51,0.439,Switzerland
CHE,1912,both,0,54.4,54.4,54.4,95.69,0.4724,Switzerland
CHE,1913,both,0,54.23,54.23,54.23,94.81,0.4688,Switzerland
CHE,1914,both,0,55.11,55.11,55.11,91.35,0.4836,Switzerland
CHE,1915,both,0,55.91,55.91,55.91,85.33,0.4966,Switzerland
CHE,1916,both,0,56.52,56.52,56.52,79.18,0.5043,Switzerland
CHE,1917,both,0,55.77,55.77,55.77,78.06,0.4877,Switzerland
CHE,1918,both,0,46.3,46.3,46.3,88.92,0.3390999999999999,Switzerland
CHE,1919,both,0,54.83,54.83,54.83,84.09,0.4818,Switzerland
CHE,1920,both,0,54.5,54.5,54.5,85.24,0.4750999999999999,Switzerland
CHE,1921,both,0,57.77,57.77,57.77,74.41,0.5278,Switzerland
CHE,1922,both,0,58.48,58.48,58.48,67.27,0.5356000000000001,Switzerland
CHE,1923,both,0,59.98,59.98,59.98,60.49,0.5568,Switzerland
CHE,1924,both,0,59.47,59.47,59.47,60.81,0.5418999999999999,Switzerland
CHE,1925,both,0,59.91,59.91,59.91,58.0,0.5561,Switzerland
CHE,1926,both,0,60.59,60.59,60.59,56.08,0.568,Switzerland
CHE,1927,both,0,60.09,60.09,60.09,54.79,0.5585,Switzerland
CHE,1928,both,0,60.43,60.43,60.43,53.33,0.5685,Switzerland
CHE,1929,both,0,60.14,60.14,60.14,51.85,0.5566,Switzerland
CHE,1930,both,0,61.4,61.4,61.4,51.03,0.5801,Switzerland
CHE,1931,both,0,61.23,61.23,61.23,48.23,0.5769,Switzerland
CHE,1932,both,0,61.2,61.2,61.2,50.68,0.5791,Switzerland
CHE,1933,both,0,62.37,62.37,62.37,47.32,0.5986,Switzerland
CHE,1934,both,0,62.83,62.83,62.83,45.66,0.6074,Switzerland
CHE,1935,both,0,62.13,62.13,62.13,46.81,0.5982,Switzerland
CHE,1936,both,0,63.14,63.14,63.14,46.06,0.6144,Switzerland
CHE,1937,both,0,63.48,63.48,63.48,45.74,0.6259,Switzerland
CHE,1938,both,0,63.83,63.83,63.83,42.73,0.6297999999999999,Switzerland
CHE,1939,both,0,63.98,63.98,63.98,42.34,0.6297999999999999,Switzerland
CHE,1940,both,0,63.54,63.54,63.54,46.03,0.6318,Switzerland
CHE,1941,both,0,64.91,64.91,64.91,43.96,0.6507999999999999,Switzerland
CHE,1942,both,0,65.63,65.63,65.63,39.58,0.6648999999999999,Switzerland
CHE,1943,both,0,65.82,65.82,65.82,40.24,0.6689,Switzerland
CHE,1944,both,0,64.86,64.86,64.86,42.27,0.6527,Switzerland
CHE,1945,both,0,65.38,65.38,65.38,41.22,0.6628000000000001,Switzerland
CHE,1946,both,0,66.06,66.06,66.06,39.01,0.6740999999999999,Switzerland
CHE,1947,both,0,66.23,66.23,66.23,38.87,0.6790999999999999,Switzerland
CHE,1948,both,0,67.31,67.31,67.31,35.79,0.6933,Switzerland
CHE,1949,both,0,67.95,67.95,67.95,33.73,0.7071,Switzerland
CHE,1950,both,0,68.91,68.91,68.91,31.05,0.7188,Switzerland
CHE,1951,both,0,68.69,68.69,68.69,29.3,0.7181000000000001,Switzerland
CHE,1952,both,0,69.59,69.59,69.59,29.1,0.7336,Switzerland
CHE,1953,both,0,69.52,69.52,69.52,28.99,0.7340000000000001,Switzerland
CHE,1954,both,0,69.98,69.98,69.98,26.77,0.7402,Switzerland
CHE,1955,both,0,70.07,70.07,70.07,26.0,0.7424,Switzerland
CHE,1956,both,0,70.2,70.2,70.2,25.42,0.746,Switzerland
CHE,1957,both,0,70.54,70.54,70.54,22.74,0.7484999999999999,Switzerland
CHE,1958,both,0,71.29,71.29,71.29,21.78,0.7606,Switzerland
CHE,1959,both,0,71.45,71.45,71.45,21.88,0.763,Switzerland
CHE,1960,both,0,71.41,71.41,71.41,21.19,0.7642,Switzerland
CHE,1961,both,0,71.74,71.74,71.74,21.52,0.7652,Switzerland
CHE,1962,both,0,71.3,71.3,71.3,21.72,0.7620999999999999,Switzerland
CHE,1963,both,0,71.29,71.29,71.29,20.91,0.7631,Switzerland
CHE,1964,both,0,72.18,72.18,72.18,19.42,0.7741,Switzerland
CHE,1965,both,0,72.32,72.32,72.32,17.7,0.7792,Switzerland
CHE,1966,both,0,72.45,72.45,72.45,16.96,0.7817000000000001,Switzerland
CHE,1967,both,0,72.74,72.74,72.74,17.49,0.7855,Switzerland
CHE,1968,both,0,72.7,72.7,72.7,16.14,0.7851,Switzerland
CHE,1969,both,0,72.72,72.72,72.72,15.58,0.7844,Switzerland
CHE,1970,both,0,73.12,73.12,73.12,15.33,0.7907,Switzerland
CHE,1971,both,0,73.24,73.24,73.24,14.22,0.7922,Switzerland
CHE,1972,both,0,73.76,73.76,73.76,13.03,0.7996,Switzerland
CHE,1973,both,0,74.06,74.06,74.06,13.11,0.8049,Switzerland
CHE,1974,both,0,74.4,74.4,74.4,12.54,0.8107,Switzerland
CHE,1975,both,0,74.79,74.79,74.79,10.61,0.8146,Switzerland
CHE,1976,both,0,74.91,74.91,74.91,10.81,0.8162999999999999,Switzerland
CHE,1977,both,0,75.36,75.36,75.36,9.79,0.8210999999999999,Switzerland
CHE,1978,both,0,75.31,75.31,75.31,8.58,0.8194,Switzerland
CHE,1979,both,0,75.61,75.61,75.61,8.59,0.8218000000000001,Switzerland
CHE,1980,both,0,75.59,75.59,75.59,9.21,0.8231999999999999,Switzerland
CHE,1981,both,0,75.82,75.82,75.82,7.54,0.8255,Switzerland
CHE,1982,both,0,76.16,76.16,76.16,7.69,0.8303,Switzerland
CHE,1983,both,0,76.16,76.16,76.16,7.48,0.8319,Switzerland
CHE,1984,both,0,76.75,76.75,76.75,7.2,0.8365,Switzerland
CHE,1985,both,0,76.88,76.88,76.88,6.88,0.8406999999999999,Switzerland
CHE,1986,both,0,77.04,77.04,77.04,6.93,0.8437,Switzerland
CHE,1987,both,0,77.34,77.34,77.34,6.91,0.8467,Switzerland
CHE,1988,both,0,77.37,77.37,77.37,7.02,0.8467,Switzerland
CHE,1989,both,0,77.56,77.56,77.56,7.39,0.8495,Switzerland
CHE,1990,both,0,77.38,77.38,77.38,6.95,0.8488,Switzerland
CHE,1991,both,0,77.65,77.65,77.65,6.34,0.85,Switzerland
CHE,1992,both,0,77.95,77.95,77.95,6.43,0.8532,Switzerland
CHE,1993,both,0,78.24,78.24,78.24,5.48,0.8587,Switzerland
CHE,1994,both,0,78.5,78.5,78.5,5.16,0.8611,Switzerland
CHE,1995,both,0,78.57,78.57,78.57,5.06,0.8613,Switzerland
CHE,1996,both,0,79.05,79.05,79.05,4.73,0.8703,Switzerland
CHE,1997,both,0,79.23,79.23,79.23,4.73,0.8718,Switzerland
CHE,1998,both,0,79.48,79.48,79.48,4.76,0.8740000000000001,Switzerland
CHE,1999,both,0,79.73,79.73,79.73,4.61,0.8787,Switzerland
CHE,2000,both,0,79.84,79.84,79.84,4.93,0.8781,Switzerland
CHE,2001,both,0,80.25,80.25,80.25,4.86,0.8837,Switzerland
CHE,2002,both,0,80.44,80.44,80.44,4.54,0.8854000000000001,Switzerland
CHE,2003,both,0,80.53,80.53,80.53,4.28,0.8883,Switzerland
CHE,2004,both,0,81.05,81.05,81.05,4.31,0.8926000000000001,Switzerland
CHE,2005,both,0,81.23,81.23,81.23,4.24,0.895,Switzerland
CHE,2006,both,0,81.55,81.55,81.55,4.43,0.898,Switzerland
CHE,2007,both,0,81.7,81.7,81.7,4.01,0.8989,Switzerland
CHE,2008,both,0,81.97,81.97,81.97,4.05,0.9025,Switzerland
CHE,2009,both,0,81.99,81.99,81.99,4.38,0.9039,Switzerland
CHE,2010,both,0,82.29,82.29,82.29,3.91,0.9066,Switzerland
CHE,2011,both,0,82.57,82.57,82.57,3.85,0.9104,Switzerland
CHE,2012,both,0,82.62,82.62,82.62,3.79,0.9105,Switzerland
CHE,2013,both,0,82.69,82.69,82.69,3.95,0.912,Switzerland
CHE,2014,both,0,83.08,83.08,83.08,4.05,0.9165,Switzerland
CHE,2015,both,0,82.84,82.84,82.84,4.0,0.9156,Switzerland
CHE,2016,both,0,83.45,83.45,83.45,3.56,0.9204,Switzerland
CHE,2017,both,0,83.41,83.41,83.41,3.6,0.9211,Switzerland
CHE,2018,both,0,83.57,83.57,83.57,3.33,0.9213,Switzerland
CHE,2019,both,0,83.78,83.78,83.78,3.3,0.9255,Switzerland
CHE,2020,both,0,83.06,83.06,83.06,3.69,0.9231,Switzerland
CHE,2021,both,0,83.65,83.65,83.65,3.24,0.9232,Switzerland
CHE,2022,both,0,83.53,83.53,83.53,3.67,0.9245,Switzerland
CHE,2023,both,0,84.06,84.06,84.06,3.32,0.9296,Switzerland
